Customer ID,Order Date,Ship Date,Ship Mode,Product ID,Category,Sub-Category,Product Name,Price,Customer Name,Segment,Country,City,State,Postal Code,Region
DV-13510,2015-09-15,2015-09-19,Second Class,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",2976,Brendan Murry,Corporate,United States,New York City,New York,10035,East
CM-13120,2015-09-15,2015-09-19,Second Class,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,4808,Brendan Murry,Corporate,United States,New York City,New York,10035,East
AS-10705,2017-09-23,2017-09-26,First Class,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,4116,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,80525,West
HE-15265,2015-12-25,2015-12-29,Standard Class,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,4087,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East
CG-12986,2016-09-24,2016-09-26,Second Class,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",3051,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West
DV-13511,2016-09-24,2016-09-26,Second Class,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",1923,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West
CM-13121,2017-03-21,2017-03-25,Standard Class,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",2021,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central
AS-10706,2017-03-21,2017-03-25,Standard Class,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,4150,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central
HE-15266,2014-09-30,2014-10-04,Standard Class,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,2205,Kelly Williams,Consumer,United States,Clarksville,Tennessee,37042,South
CG-12987,2017-12-10,2017-12-10,Same Day,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,3720,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East
DV-13512,2017-12-10,2017-12-10,Same Day,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,2515,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East
CM-13122,2014-08-23,2014-08-23,Same Day,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,3720,Rick Hansen,Consumer,United States,New York City,New York,10009,East
AS-10707,2014-08-23,2014-08-23,Same Day,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,1634,Rick Hansen,Consumer,United States,New York City,New York,10009,East
HE-15267,2014-08-19,2014-08-24,Standard Class,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,3160,Jim Karlsson,Consumer,United States,Columbus,Ohio,43229,East
CG-12988,2016-11-10,2016-11-15,Standard Class,OFF-AR-10004999,Office Supplies,Art,Newell 315,1334,Debra Catini,Consumer,United States,Warner Robins,Georgia,31088,South
DV-13513,2014-12-31,2015-01-03,First Class,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,4293,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East
CM-13123,2014-12-31,2015-01-03,First Class,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,1107,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East
AS-10708,2014-07-26,2014-07-30,Second Class,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",1568,Carl Ludwig,Consumer,United States,Chicago,Illinois,60623,Central
HE-15268,2016-02-22,2016-02-28,Standard Class,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,2124,Paul Van Hugh,Home Office,United States,Milwaukee,Wisconsin,53209,Central
CG-12989,2016-03-13,2016-03-18,Standard Class,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",2993,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central
DV-13514,2016-03-13,2016-03-18,Standard Class,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,2543,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central
CM-13124,2016-03-13,2016-03-18,Standard Class,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,1807,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central
AS-10709,2017-12-02,2017-12-03,Same Day,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,2137,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West
HE-15269,2017-12-02,2017-12-03,Same Day,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,3817,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West
CG-12990,2017-12-02,2017-12-03,Same Day,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",2695,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West
DV-13515,2017-12-02,2017-12-03,Same Day,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,4225,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West
CM-13125,2017-12-02,2017-12-03,Same Day,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,2237,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West
AS-10710,2015-08-31,2015-09-02,First Class,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",4829,Scott Cohen,Corporate,United States,San Francisco,California,94122,West
HE-15270,2015-08-31,2015-09-02,First Class,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,1041,Scott Cohen,Corporate,United States,San Francisco,California,94122,West
CG-12991,2015-08-31,2015-09-02,First Class,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,2399,Scott Cohen,Corporate,United States,San Francisco,California,94122,West
DV-13516,2015-08-31,2015-09-02,First Class,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,2903,Scott Cohen,Corporate,United States,San Francisco,California,94122,West
CM-13126,2014-03-17,2014-03-21,Standard Class,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,4992,Christine Phan,Corporate,United States,New York City,New York,10024,East
AS-10711,2014-03-17,2014-03-21,Standard Class,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,3867,Christine Phan,Corporate,United States,New York City,New York,10024,East
HE-15271,2014-03-17,2014-03-21,Standard Class,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",4930,Christine Phan,Corporate,United States,New York City,New York,10024,East
CG-12992,2014-03-17,2014-03-21,Standard Class,OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,4715,Christine Phan,Corporate,United States,New York City,New York,10024,East
DV-13517,2014-03-17,2014-03-21,Standard Class,OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,1852,Christine Phan,Corporate,United States,New York City,New York,10024,East
CM-13127,2017-04-16,2017-04-20,Standard Class,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,1109,Roy Französisch,Consumer,United States,Columbus,Ohio,43229,East
AS-10712,2016-03-13,2016-03-18,Standard Class,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",4350,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South
HE-15272,2016-03-13,2016-03-18,Standard Class,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",3109,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South
CG-12993,2016-03-13,2016-03-18,Standard Class,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,2407,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South
DV-13518,2014-11-24,2014-11-26,Second Class,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",4698,Erica Hackney,Consumer,United States,Sacramento,California,95823,West
CM-13128,2017-02-10,2017-02-13,First Class,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),2685,Michael Nguyen,Consumer,United States,Clinton,Maryland,20735,East
AS-10713,2016-09-23,2016-09-27,Standard Class,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",1233,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East
HE-15273,2016-09-23,2016-09-27,Standard Class,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4295,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East
CG-12994,2017-07-07,2017-07-09,Second Class,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,1917,Michael Paige,Corporate,United States,Warwick,Rhode Island,2886,East
DV-13519,2016-07-07,2016-07-11,Second Class,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,1270,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central
CM-13129,2016-07-07,2016-07-11,Second Class,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,1301,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central
AS-10714,2016-07-07,2016-07-11,Second Class,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,2800,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central
HE-15274,2016-07-07,2016-07-11,Second Class,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,2757,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central
CG-12995,2017-01-24,2017-01-30,Standard Class,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,2161,Theone Pippenger,Consumer,United States,Smyrna,Georgia,30080,South
DV-13520,2014-08-19,2014-08-21,Second Class,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,2113,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East
CM-13130,2014-08-19,2014-08-21,Second Class,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,1233,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East
AS-10715,2015-12-06,2015-12-11,Standard Class,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",2252,Katherine Murray,Home Office,United States,Thousand Oaks,California,91360,West
HE-15275,2016-05-06,2016-05-10,Standard Class,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,1762,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East
CG-12996,2016-05-06,2016-05-10,Standard Class,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,4265,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East
DV-13521,2016-05-06,2016-05-10,Standard Class,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,3830,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East
CM-13131,2017-03-25,2017-03-26,First Class,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,1518,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West
AS-10716,2017-03-25,2017-03-26,First Class,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,4316,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West
HE-15276,2017-03-25,2017-03-26,First Class,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,1042,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West
CG-12997,2017-03-25,2017-03-26,First Class,TEC-PH-10000141,Technology,Phones,Clearsounds A400,3639,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West
DV-13522,2017-03-25,2017-03-26,First Class,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,2443,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West
CM-13132,2015-12-12,2015-12-15,First Class,OFF-FA-10001229,Office Supplies,Fasteners,Staples,3409,Dennis Kane,Consumer,United States,San Diego,California,92105,West
AS-10717,2015-12-12,2015-12-15,First Class,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,4136,Dennis Kane,Consumer,United States,San Diego,California,92105,West
HE-15277,2015-12-06,2015-12-10,Standard Class,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,2742,Speros Goranitis,Consumer,United States,New York City,New York,10009,East
CG-12998,2015-12-06,2015-12-10,Standard Class,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,2962,Speros Goranitis,Consumer,United States,New York City,New York,10009,East
DV-13523,2015-12-06,2015-12-10,Standard Class,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),1926,Speros Goranitis,Consumer,United States,New York City,New York,10009,East
CM-13133,2015-12-06,2015-12-10,Standard Class,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",3029,Speros Goranitis,Consumer,United States,New York City,New York,10009,East
AS-10718,2016-03-17,2016-03-23,Standard Class,OFF-AR-10000588,Office Supplies,Art,Newell 345,2649,Christine Sundaresam,Consumer,United States,Malden,Massachusetts,2148,East
HE-15278,2015-11-14,2015-11-19,Standard Class,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,4388,Patrick Jones,Corporate,United States,New York City,New York,10035,East
CG-12999,2015-11-14,2015-11-19,Standard Class,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,4654,Patrick Jones,Corporate,United States,New York City,New York,10035,East
DV-13524,2015-11-14,2015-11-19,Standard Class,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",1281,Patrick Jones,Corporate,United States,New York City,New York,10035,East
CM-13134,2017-08-14,2017-08-16,Second Class,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,2890,Nora Preis,Consumer,United States,San Francisco,California,94109,West
AS-10719,2017-08-14,2017-08-16,Second Class,OFF-AR-10000246,Office Supplies,Art,Newell 318,3416,Nora Preis,Consumer,United States,San Francisco,California,94109,West
HE-15279,2017-09-09,2017-09-15,Standard Class,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,3241,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South
CG-13000,2017-09-09,2017-09-15,Standard Class,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,3923,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South
DV-13525,2017-04-01,2017-04-04,Second Class,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,1568,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central
CM-13135,2017-04-01,2017-04-04,Second Class,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,3254,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central
AS-10720,2016-09-27,2016-10-03,Standard Class,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,4275,Harry Marie,Corporate,United States,Huntsville,Texas,77340,Central
HE-15280,2017-10-07,2017-10-11,Standard Class,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,3781,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West
CG-13001,2017-10-07,2017-10-11,Standard Class,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,3054,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West
DV-13526,2017-10-07,2017-10-11,Standard Class,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",4751,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West
CM-13136,2017-01-20,2017-01-25,Standard Class,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,3952,Tamara Manning,Consumer,United States,San Francisco,California,94122,West
AS-10721,2017-01-20,2017-01-25,Standard Class,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,2807,Tamara Manning,Consumer,United States,San Francisco,California,94122,West
HE-15281,2017-03-23,2017-03-25,First Class,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,4999,Bill Eplett,Home Office,United States,San Francisco,California,94122,West
CG-13002,2014-08-01,2014-08-06,Standard Class,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",1419,Ann Steele,Home Office,United States,Philadelphia,Pennsylvania,19120,East
DV-13527,2015-06-07,2015-06-09,Second Class,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,3155,Eleni McCrary,Corporate,United States,Los Angeles,California,90036,West
CM-13137,2014-11-12,2014-11-16,Standard Class,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,3325,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West
AS-10722,2014-11-12,2014-11-16,Standard Class,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,3510,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West
HE-15282,2016-12-29,2017-01-02,Standard Class,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",1975,Troy Blackwell,Consumer,United States,Milwaukee,Wisconsin,53209,Central
CG-13003,2015-07-06,2015-07-11,Standard Class,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,4695,Paul Prost,Home Office,United States,Holyoke,Massachusetts,1040,East
DV-13528,2017-10-12,2017-10-18,Standard Class,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1617,Michelle Lonsdale,Corporate,United States,Albuquerque,New Mexico,87105,West
CM-13138,2017-10-12,2017-10-18,Standard Class,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,1587,Michelle Lonsdale,Corporate,United States,Albuquerque,New Mexico,87105,West
